Name,Price,Have,Limit,Discount,Traded
StatTrak™ MAC-10 | Malachite (Well-Worn),228,0,2,98,0
StatTrak™ MAC-10 | Neon Rider (Factory New),3977,0,3,100,0
StatTrak™ MAC-10 | Neon Rider (Field-Tested),1677,1,9,98,0
StatTrak™ MAC-10 | Neon Rider (Minimal Wear),2426,0,4,100,0
StatTrak™ MAC-10 | Neon Rider (Well-Worn),1638,0,2,98,0
StatTrak™ MAC-10 | Oceanic (Battle-Scarred),21,1,5,92,0
StatTrak™ MAC-10 | Oceanic (Factory New),95,1,19,104,0
StatTrak™ MAC-10 | Oceanic (Field-Tested),27,6,43,98,0
StatTrak™ MAC-10 | Oceanic (Minimal Wear),49,5,42,99,0
StatTrak™ MAC-10 | Oceanic (Well-Worn),44,1,5,91,0
StatTrak™ MAC-10 | Pipe Down (Battle-Scarred),88,0,7,95,0
StatTrak™ MAC-10 | Pipe Down (Factory New),475,0,2,98,0
StatTrak™ MAC-10 | Pipe Down (Field-Tested),118,6,36,105,1
StatTrak™ MAC-10 | Pipe Down (Minimal Wear),223,2,16,104,0
StatTrak™ MAC-10 | Pipe Down (Well-Worn),98,1,10,95,0
StatTrak™ MAC-10 | Rangeen (Battle-Scarred),99,1,2,95,0
StatTrak™ MAC-10 | Rangeen (Factory New),151,0,10,93,0
StatTrak™ MAC-10 | Rangeen (Field-Tested),80,4,19,106,0
StatTrak™ MAC-10 | Rangeen (Minimal Wear),108,0,12,95,0
StatTrak™ MAC-10 | Rangeen (Well-Worn),86,0,2,95,0
StatTrak™ MAC-10 | Stalker (Battle-Scarred),1874,0,2,94,0
StatTrak™ MAC-10 | Stalker (Factory New),19058,0,2,100,0
StatTrak™ MAC-10 | Stalker (Field-Tested),3330,0,2,100,0
StatTrak™ MAC-10 | Stalker (Minimal Wear),5999,1,2,100,0
StatTrak™ MAC-10 | Stalker (Well-Worn),2362,0,2,100,0
StatTrak™ MAC-10 | Tatter (Factory New),898,0,2,98,0
StatTrak™ MAC-10 | Tatter (Field-Tested),455,0,2,98,0
StatTrak™ MAC-10 | Tatter (Minimal Wear),617,0,2,88,0
StatTrak™ MAC-10 | Ultraviolet (Battle-Scarred),86,1,2,95,0
StatTrak™ MAC-10 | Ultraviolet (Field-Tested),128,3,8,93,0
StatTrak™ MAC-10 | Ultraviolet (Minimal Wear),372,0,3,97,0
StatTrak™ MAC-10 | Ultraviolet (Well-Worn),105,0,2,88,0
StatTrak™ MAC-10 | Whitefish (Battle-Scarred),24,0,8,90,0
StatTrak™ MAC-10 | Whitefish (Factory New),166,0,4,92,0
StatTrak™ MAC-10 | Whitefish (Field-Tested),31,0,16,90,0
StatTrak™ MAC-10 | Whitefish (Minimal Wear),70,2,20,104,0
StatTrak™ MAC-10 | Whitefish (Well-Worn),25,3,11,91,0
StatTrak™ MAG-7 | Cobalt Core (Factory New),148,1,6,100,0
StatTrak™ MAG-7 | Cobalt Core (Field-Tested),31,2,6,86,0
StatTrak™ MAG-7 | Cobalt Core (Minimal Wear),86,1,6,95,0
StatTrak™ MAG-7 | Cobalt Core (Well-Worn),37,0,2,88,0
StatTrak™ MAG-7 | Firestarter (Factory New),1030,0,2,98,0
StatTrak™ MAG-7 | Firestarter (Field-Tested),67,0,4,95,0
StatTrak™ MAG-7 | Firestarter (Minimal Wear),114,0,4,95,0
StatTrak™ MAG-7 | Firestarter (Well-Worn),78,0,2,85,0
StatTrak™ MAG-7 | Hard Water (Factory New),315,1,2,92,0
StatTrak™ MAG-7 | Hard Water (Field-Tested),179,1,2,95,0
StatTrak™ MAG-7 | Hard Water (Minimal Wear),250,0,2,98,0
StatTrak™ MAG-7 | Heat (Battle-Scarred),101,2,8,98,0
StatTrak™ MAG-7 | Heat (Factory New),843,1,2,93,0
StatTrak™ MAG-7 | Heat (Field-Tested),115,2,14,97,0
StatTrak™ MAG-7 | Heat (Minimal Wear),242,3,8,104,0
StatTrak™ MAG-7 | Heat (Well-Worn),96,3,11,95,0
StatTrak™ MAG-7 | Heaven Guard (Factory New),100,3,19,95,0
StatTrak™ MAG-7 | Heaven Guard (Field-Tested),35,2,7,91,0
StatTrak™ MAG-7 | Heaven Guard (Minimal Wear),59,1,15,96,0
StatTrak™ MAG-7 | Heaven Guard (Well-Worn),37,0,2,90,0
StatTrak™ MAG-7 | Justice (Battle-Scarred),387,0,4,98,0
StatTrak™ MAG-7 | Justice (Factory New),3996,0,2,95,0
StatTrak™ MAG-7 | Justice (Field-Tested),587,0,8,103,0
StatTrak™ MAG-7 | Justice (Minimal Wear),1313,0,14,100,0
StatTrak™ MAG-7 | Justice (Well-Worn),450,1,4,98,0
StatTrak™ MAG-7 | Memento (Factory New),709,1,5,98,0
StatTrak™ MAG-7 | Memento (Minimal Wear),274,0,2,98,0
StatTrak™ MAG-7 | Monster Call (Battle-Scarred),131,0,11,95,0
StatTrak™ MAG-7 | Monster Call (Factory New),1008,0,7,96,0
StatTrak™ MAG-7 | Monster Call (Field-Tested),216,3,27,111,0
StatTrak™ MAG-7 | Monster Call (Minimal Wear),387,0,14,104,0
StatTrak™ MAG-7 | Monster Call (Well-Worn),144,1,17,95,0
StatTrak™ MAG-7 | Petroglyph (Factory New),322,0,7,103,0
StatTrak™ MAG-7 | Petroglyph (Field-Tested),69,1,9,98,0
StatTrak™ MAG-7 | Petroglyph (Minimal Wear),134,0,12,95,0
StatTrak™ MAG-7 | Petroglyph (Well-Worn),66,1,2,93,0
StatTrak™ MAG-7 | Popdog (Battle-Scarred),19,2,5,88,0
StatTrak™ MAG-7 | Popdog (Factory New),86,0,3,95,0
StatTrak™ MAG-7 | Popdog (Field-Tested),19,2,20,91,0
StatTrak™ MAG-7 | Popdog (Minimal Wear),32,2,6,92,0
StatTrak™ MAG-7 | Popdog (Well-Worn),28,1,2,90,0
StatTrak™ MAG-7 | Praetorian (Factory New),627,0,2,98,0
StatTrak™ MAG-7 | Praetorian (Field-Tested),279,0,4,97,0
StatTrak™ MAG-7 | Praetorian (Minimal Wear),373,0,2,98,0
StatTrak™ MAG-7 | Sonar (Factory New),87,1,9,97,0
StatTrak™ MAG-7 | Sonar (Field-Tested),28,1,6,92,0
StatTrak™ MAG-7 | Sonar (Minimal Wear),44,0,4,90,0
StatTrak™ MAG-7 | Sonar (Well-Worn),24,0,2,90,0
StatTrak™ MAG-7 | SWAG-7 (Battle-Scarred),71,1,8,96,0
StatTrak™ MAG-7 | SWAG-7 (Factory New),510,1,4,101,0
StatTrak™ MAG-7 | SWAG-7 (Field-Tested),87,4,25,104,0
StatTrak™ MAG-7 | SWAG-7 (Minimal Wear),167,3,15,96,0
StatTrak™ MAG-7 | SWAG-7 (Well-Worn),75,2,9,95,0
StatTrak™ Masterminds Music Kit Box,917,0,9,104,0
StatTrak™ MP5-SD | Acid Wash (Battle-Scarred),43,1,3,82,0
StatTrak™ MP5-SD | Acid Wash (Factory New),209,0,5,98,0
StatTrak™ MP5-SD | Acid Wash (Field-Tested),54,1,11,95,0
StatTrak™ MP5-SD | Acid Wash (Minimal Wear),108,0,9,95,0
StatTrak™ MP5-SD | Acid Wash (Well-Worn),75,0,2,93,0
StatTrak™ MP5-SD | Agent (Battle-Scarred),78,1,6,95,0
StatTrak™ MP5-SD | Agent (Factory New),1157,0,4,98,0
StatTrak™ MP5-SD | Agent (Field-Tested),117,3,18,96,0
StatTrak™ MP5-SD | Agent (Minimal Wear),298,1,8,103,0
StatTrak™ MP5-SD | Agent (Well-Worn),88,2,10,94,0
StatTrak™ MP5-SD | Condition Zero (Battle-Scarred),25,4,11,89,0
StatTrak™ MP5-SD | Condition Zero (Factory New),221,0,6,103,0
StatTrak™ MP5-SD | Condition Zero (Field-Tested),35,1,22,100,0
StatTrak™ MP5-SD | Condition Zero (Minimal Wear),70,7,26,105,0
StatTrak™ MP5-SD | Condition Zero (Well-Worn),25,5,15,88,0
StatTrak™ MP5-SD | Desert Strike (Battle-Scarred),16,3,14,90,0
StatTrak™ MP5-SD | Desert Strike (Factory New),139,0,7,95,0
StatTrak™ MP5-SD | Desert Strike (Field-Tested),20,5,27,105,0
StatTrak™ MP5-SD | Desert Strike (Minimal Wear),36,2,16,94,0
StatTrak™ MP5-SD | Desert Strike (Well-Worn),17,4,19,95,0
StatTrak™ MP5-SD | Gauss (Battle-Scarred),69,1,9,96,0
StatTrak™ MP5-SD | Gauss (Factory New),359,1,2,98,0
StatTrak™ MP5-SD | Gauss (Field-Tested),75,2,16,106,0
StatTrak™ MP5-SD | Gauss (Minimal Wear),129,0,15,95,0
StatTrak™ MP5-SD | Gauss (Well-Worn),67,3,10,96,0
StatTrak™ MP5-SD | Kitbash (Battle-Scarred),142,2,10,97,0
StatTrak™ MP5-SD | Kitbash (Factory New),575,0,4,96,0
StatTrak™ MP5-SD | Kitbash (Field-Tested),188,4,37,109,0
StatTrak™ MP5-SD | Kitbash (Minimal Wear),368,0,17,103,0
StatTrak™ MP5-SD | Kitbash (Well-Worn),185,0,3,95,0
StatTrak™ MP5-SD | Phosphor (Battle-Scarred),594,1,4,98,0
StatTrak™ MP5-SD | Phosphor (Factory New),2519,0,6,104,0
StatTrak™ MP5-SD | Phosphor (Field-Tested),778,1,11,103,0
StatTrak™ MP5-SD | Phosphor (Minimal Wear),1400,1,18,104,0
StatTrak™ MP5-SD | Phosphor (Well-Worn),715,0,2,93,0
StatTrak™ MP7 | Akoben (Battle-Scarred),17,2,5,87,0
StatTrak™ MP7 | Akoben (Factory New),72,0,6,95,0
StatTrak™ MP7 | Akoben (Field-Tested),19,5,19,89,0
StatTrak™ MP7 | Akoben (Minimal Wear),35,2,9,90,0
StatTrak™ MP7 | Akoben (Well-Worn),32,1,3,81,0
StatTrak™ MP7 | Armor Core (Battle-Scarred),34,0,2,90,0
StatTrak™ MP7 | Armor Core (Factory New),78,0,14,95,0
StatTrak™ MP7 | Armor Core (Field-Tested),25,11,21,93,0
StatTrak™ MP7 | Armor Core (Minimal Wear),42,4,9,88,0
StatTrak™ MP7 | Armor Core (Well-Worn),30,0,3,90,0
StatTrak™ MP7 | Bloodsport (Battle-Scarred),573,0,3,98,0
StatTrak™ MP7 | Bloodsport (Factory New),2337,0,6,103,0
StatTrak™ MP7 | Bloodsport (Field-Tested),711,2,11,103,0
StatTrak™ MP7 | Bloodsport (Minimal Wear),1257,0,13,98,0
StatTrak™ MP7 | Bloodsport (Well-Worn),816,0,2,96,0
StatTrak™ MP7 | Cirrus (Battle-Scarred),38,3,8,91,0
StatTrak™ MP7 | Cirrus (Factory New),299,1,9,106,1
StatTrak™ MP7 | Cirrus (Field-Tested),53,8,52,103,0
StatTrak™ MP7 | Cirrus (Minimal Wear),116,1,24,104,1
StatTrak™ MP7 | Cirrus (Well-Worn),96,1,7,95,0
StatTrak™ MP7 | Impire (Factory New),688,0,2,98,0
